Point,Point_name,Time,Average_Temp,Min_Temp,Max_Temp,Daily_precipitation,Average_wind_speed,Average_Humidity
131,Chungbuk,9/13/2020,21.9,17.6,26.6,,1.6,68.8
131,Chungbuk,9/14/2020,21.9,17.2,26.7,,1.3,73.3
131,Chungbuk,9/15/2020,23.5,18.8,28.8,0,1.1,70.5
131,Chungbuk,9/16/2020,21.5,20.7,23.8,2,1.1,86.3
131,Chungbuk,9/17/2020,21.9,20.2,24.2,0,1.1,80
131,Chungbuk,9/18/2020,21.2,18.1,26.2,,1.5,65
131,Chungbuk,9/19/2020,20.1,16.3,26.7,0,1.4,69.3
131,Chungbuk,9/20/2020,19.7,15.1,25.7,,1.3,60
131,Chungbuk,9/21/2020,18.7,13.1,24.3,,0.9,63
131,Chungbuk,9/22/2020,20,15.5,25,,2,59.1
131,Chungbuk,9/23/2020,19.2,14.8,24,,2.4,62.9
131,Chungbuk,9/24/2020,20.7,16.1,26.5,,2.5,63.1
131,Chungbuk,9/25/2020,20.3,15.7,26.3,,2.5,64.8
131,Chungbuk,9/26/2020,19.4,15.6,25.1,,2.5,62.9
131,Chungbuk,9/27/2020,19.9,14.6,25.5,,1.3,65.5
131,Chungbuk,9/28/2020,19.8,14.3,26.2,,0.9,64.3
131,Chungbuk,9/29/2020,19.3,14.3,24.4,,1,66.4
131,Chungbuk,9/30/2020,20.2,15,25.7,,1,69
131,Chungbuk,10/1/2020,20.3,15.5,25.2,,1,67
131,Chungbuk,10/2/2020,20.8,17.2,25.1,0,1.4,67.4
131,Chungbuk,10/3/2020,19.4,17.6,22,5.8,0.8,83.4
131,Chungbuk,10/4/2020,18.1,12.6,21.8,0,1.6,70.1
131,Chungbuk,10/5/2020,14.2,9.1,19.3,,1.5,54.4
131,Chungbuk,10/6/2020,14.6,9.1,20,,1.1,60.3
131,Chungbuk,10/7/2020,16.7,10.6,22.2,,2.1,59.3
131,Chungbuk,10/8/2020,17.3,11.8,23.1,,3,52.8
131,Chungbuk,10/9/2020,17.2,10.5,23.6,,2.5,53.3
131,Chungbuk,10/10/2020,17,11.3,22.7,,2,61.5
131,Chungbuk,10/11/2020,17,12.1,21.3,0,0.9,71
131,Chungbuk,10/12/2020,17.2,13.6,22.8,0,1.2,71.9
131,Chungbuk,10/13/2020,13.7,10.1,18.1,,1.1,57.3
131,Chungbuk,10/14/2020,12.9,8.8,19.6,,1.1,56.3
131,Chungbuk,10/15/2020,12.1,6.8,18.5,,1.1,47.9
131,Chungbuk,10/16/2020,12,7.6,16.2,,1,66.8
131,Chungbuk,10/17/2020,13.3,8.6,19.5,,0.8,61.6
131,Chungbuk,10/18/2020,12.8,5.5,20,,0.9,64.3
131,Chungbuk,10/19/2020,14.3,8,21.6,,0.8,65
131,Chungbuk,10/20/2020,14.4,8.3,21.8,,0.8,66.5
131,Chungbuk,10/21/2020,13.9,10.6,16.8,0,0.7,72.5
131,Chungbuk,10/22/2020,13.3,10,17.5,,1.4,68.4
131,Chungbuk,10/23/2020,10.2,8,14.1,,2,50.9
131,Chungbuk,10/24/2020,9.2,4.6,13.7,,1.6,49.5
131,Chungbuk,10/25/2020,12.1,5.6,19.6,,1,59.3
131,Chungbuk,10/26/2020,12.5,6.1,19.2,,0.8,65.4
131,Chungbuk,10/27/2020,13.4,7.1,20.3,,0.9,66.6
131,Chungbuk,10/28/2020,14.2,10.7,20,,1.3,54.3
131,Chungbuk,10/29/2020,10.8,4.8,17,,1,44.5
131,Chungbuk,10/30/2020,11.4,4.9,18.7,,0.9,53
131,Chungbuk,10/31/2020,13.2,7.1,19.1,0,0.8,56.6
131,Chungbuk,11/1/2020,12.7,11.6,13.6,8.5,0.7,82.9
131,Chungbuk,11/2/2020,12,8,16.9,,1.1,59.5
131,Chungbuk,11/3/2020,6.8,4.3,10,0,2.3,46.4
131,Chungbuk,11/4/2020,5.6,0.8,11.1,,1.3,43.8
131,Chungbuk,11/5/2020,8.7,0.8,15.1,,0.6,54.4
131,Chungbuk,11/6/2020,12.3,9.5,15,0,0.5,64.9
131,Chungbuk,11/7/2020,14.1,10.1,19.5,,1.2,61.9
131,Chungbuk,11/8/2020,9.5,5.2,13.8,,1.9,44.8
131,Chungbuk,11/9/2020,7.5,1.7,11.3,0,1.2,36
131,Chungbuk,11/10/2020,8.4,3.5,13.3,,1.2,47.9
131,Chungbuk,11/11/2020,9,2.2,16.3,,0.6,54.5
131,Chungbuk,11/12/2020,9.9,2.9,17.9,,0.6,55.4
131,Chungbuk,11/13/2020,10.7,4.4,17.5,,0.7,64.6
131,Chungbuk,11/14/2020,11.1,3.4,19,,0.6,71
131,Chungbuk,11/15/2020,11.9,6,18.7,,0.8,69.5
131,Chungbuk,11/16/2020,11.9,6.6,17.8,,0.7,69.1
131,Chungbuk,11/17/2020,15.2,10.2,20.5,2.8,0.8,73.1
131,Chungbuk,11/18/2020,16.5,11.8,20.1,2.1,0.6,86
131,Chungbuk,11/19/2020,15.9,10.5,21.2,23.7,2.1,80.1
131,Chungbuk,11/20/2020,6,3.7,10.5,0,2.1,71.5
131,Chungbuk,11/21/2020,8.2,1.1,13.8,,1.8,61.1
131,Chungbuk,11/22/2020,7.7,4.3,10.6,3.9,1.7,73.5
131,Chungbuk,11/23/2020,3.6,1.5,7.1,,1.6,55.5
131,Chungbuk,11/24/2020,4.5,0.8,9.3,,0.8,50.6
131,Chungbuk,11/25/2020,5.7,0.8,11.4,,0.9,56.8
131,Chungbuk,11/26/2020,6.6,1.7,11.8,,0.9,59.4
131,Chungbuk,11/27/2020,5.5,2.5,8.6,0,1.7,59.5
131,Chungbuk,11/28/2020,2.2,0.6,4.6,,2,49.3
131,Chungbuk,11/29/2020,1.6,-0.5,4.7,,1,62.3
131,Chungbuk,11/30/2020,1.3,-1.9,5.5,,1.1,61
131,Chungbuk,12/1/2020,1.7,-3.2,7,,0.9,49.4
131,Chungbuk,12/2/2020,3.9,0.8,8.2,,1.3,40.4
131,Chungbuk,12/3/2020,2.1,-0.5,6,,1.4,48.4
131,Chungbuk,12/4/2020,0.9,-3.3,5.3,,1,53.6
131,Chungbuk,12/5/2020,0.7,-3.1,4.7,0,0.5,75.4
131,Chungbuk,12/6/2020,3.1,-1.3,8.6,,0.6,73.1
131,Chungbuk,12/7/2020,3.8,1.1,7.3,,1.3,62
131,Chungbuk,12/8/2020,1.3,-1.5,5.4,,1.3,46.1
131,Chungbuk,12/9/2020,1.4,-4.9,6.3,,1,51.9
131,Chungbuk,12/10/2020,5.8,2.5,9.6,,0.7,58.3
131,Chungbuk,12/11/2020,6.4,3,10.4,,0.7,65.5
131,Chungbuk,12/12/2020,4.6,0.8,8.2,,1.5,43.4
131,Chungbuk,12/13/2020,-0.3,-3.5,4,1.2,1.4,66.5
131,Chungbuk,12/14/2020,-5.2,-7,-2.1,,2.4,40.8
131,Chungbuk,12/15/2020,-5.9,-9.2,-2.1,0,1.7,40.6
131,Chungbuk,12/16/2020,-5.4,-8.7,-1.7,,1.7,40
131,Chungbuk,12/17/2020,-4,-8.9,0.9,,1,47.6
131,Chungbuk,12/18/2020,-0.6,-3.5,2.7,0.2,1.3,57.8
131,Chungbuk,12/19/2020,-3.6,-7.4,-0.2,,1.6,37.5
131,Chungbuk,12/20/2020,-2.4,-8,2.6,,1,48.5
131,Chungbuk,12/21/2020,0,-5,4.9,,0.7,59.8
131,Chungbuk,12/22/2020,1.9,-2.8,7.3,,0.8,62.4
131,Chungbuk,12/23/2020,3.1,-2.3,8.3,,0.7,70.6
131,Chungbuk,12/24/2020,4.2,1,9.1,,1.8,59.4
131,Chungbuk,12/25/2020,1,-1.7,4.8,0,1.4,54
131,Chungbuk,12/26/2020,1.8,-2.5,6.8,,0.8,68.8
131,Chungbuk,12/27/2020,4,-0.9,9.6,,0.4,71.8
131,Chungbuk,12/28/2020,5.5,0.5,12.1,,0.6,65.3
131,Chungbuk,12/29/2020,0.8,-3.3,4.9,1.2,1.5,78.5
131,Chungbuk,12/30/2020,-8.8,-11.5,-3.3,1.6,2.4,71.1
131,Chungbuk,12/31/2020,-8.6,-13.7,-4.5,0.1,1.2,62.8
131,Chungbuk,1/1/2021,-5.2,-10.2,-1.9,0.6,0.4,83.5
131,Chungbuk,1/2/2021,-4.4,-8.2,-0.5,0,1,64.5
131,Chungbuk,1/3/2021,-4,-8.2,-0.9,,1,50.8
131,Chungbuk,1/4/2021,-2.8,-8.9,1.9,0,0.7,59.6
131,Chungbuk,1/5/2021,-3.4,-7.5,-0.3,0.1,1.7,52.9
131,Chungbuk,1/6/2021,-5.6,-10.4,-2.4,1.6,1.2,56.8
131,Chungbuk,1/7/2021,-11.8,-14,-4,0.4,2.7,51
131,Chungbuk,1/8/2021,-13.2,-16.3,-9.6,,1.5,47.5
131,Chungbuk,1/9/2021,-11.5,-15.9,-7.7,,1.3,56.1
131,Chungbuk,1/10/2021,-8.1,-14.1,-3.2,,0.7,56.6
131,Chungbuk,1/11/2021,-6.4,-10.4,-3.3,,0.6,64
131,Chungbuk,1/12/2021,-2.5,-7.6,3.4,0.4,1.1,72
131,Chungbuk,1/13/2021,3,-4.6,9.6,0,0.9,76.6
131,Chungbuk,1/14/2021,3,-1.4,9,,0.8,56.3
131,Chungbuk,1/15/2021,5,0.3,12.4,,1.4,66.5
131,Chungbuk,1/16/2021,-2,-5.1,2.5,,2.4,57.5
131,Chungbuk,1/17/2021,-3.7,-8.4,-0.3,,1.6,52.8
131,Chungbuk,1/18/2021,-2.2,-5.6,3.7,1.1,1.7,67
131,Chungbuk,1/19/2021,-5.3,-10.1,-0.5,,1.1,40.4
131,Chungbuk,1/20/2021,-1,-7.9,7,,1,44.6
131,Chungbuk,1/21/2021,4.5,-0.4,9.3,3.5,0.7,63.3
131,Chungbuk,1/22/2021,6.5,4.1,9,1,1.1,89.9
131,Chungbuk,1/23/2021,8,4.8,12.5,,2.4,73.1
131,Chungbuk,1/24/2021,7.3,2,13.1,,1.2,62.3
131,Chungbuk,1/25/2021,8.1,3.4,13.5,,1.1,59.9
131,Chungbuk,1/26/2021,5.7,4.4,8.3,3.3,1,80
131,Chungbuk,1/27/2021,3.3,0.8,7.1,,1.6,46
131,Chungbuk,1/28/2021,-1.8,-6.9,4,0.7,2.6,54.9
131,Chungbuk,1/29/2021,-6.6,-9.4,-3.1,0,2.2,45.6
131,Chungbuk,1/30/2021,0.1,-8.9,7.8,0,1.2,55.9
131,Chungbuk,1/31/2021,4,-4,11.7,,0.7,55
131,Chungbuk,2/1/2021,6.5,1.7,11.1,4.2,1.5,78
131,Chungbuk,2/2/2021,-3.4,-5.4,1.7,0.1,2.7,44
131,Chungbuk,2/3/2021,-2.3,-8,3.1,0,1.4,53.5
131,Chungbuk,2/4/2021,-1.2,-4,1.6,1.5,1.8,43
131,Chungbuk,2/5/2021,0.9,-5.1,7.5,,1,51.5
131,Chungbuk,2/6/2021,5.8,-1.3,10.7,,1.3,68
131,Chungbuk,2/7/2021,5.5,-0.7,10,,1.7,60.9
131,Chungbuk,2/8/2021,-1.7,-3.5,1.3,,2.5,41.1
131,Chungbuk,2/9/2021,0,-5.5,5.7,,1.2,42.8
131,Chungbuk,2/10/2021,2.4,-3.5,8.1,,0.7,60.5
131,Chungbuk,2/11/2021,5.7,1.2,11.1,,0.7,62.9
131,Chungbuk,2/12/2021,7,0.6,14.8,,0.6,51.4
131,Chungbuk,2/13/2021,7.7,-0.3,16.3,,0.6,43.8
131,Chungbuk,2/14/2021,9.5,5,14.3,0,0.6,56.3
131,Chungbuk,2/15/2021,2.7,-2.8,9.6,0,2.7,61.3
131,Chungbuk,2/16/2021,-3.2,-5.1,1,1.4,1.8,59.3
131,Chungbuk,2/17/2021,-7.2,-9.2,-5,0.3,3.1,59.6
131,Chungbuk,2/18/2021,-4.8,-9,-0.9,,2.2,49.4
131,Chungbuk,2/19/2021,2.4,-5.9,9.5,,1.5,60.5
131,Chungbuk,2/20/2021,10.5,6.4,17.1,,1.5,59
131,Chungbuk,2/21/2021,13.1,4.4,22.1,,1.9,50.4
131,Chungbuk,2/22/2021,9.4,1.7,17.6,,1.8,51
131,Chungbuk,2/23/2021,1.5,-1.3,6,,1.7,33.8
131,Chungbuk,2/24/2021,4.4,-1.3,10.8,,0.8,33.6
131,Chungbuk,2/25/2021,5.1,0.6,8.6,,0.8,48
131,Chungbuk,2/26/2021,8.7,1.7,15.6,,2.2,40.1
131,Chungbuk,2/27/2021,8,3.9,12.2,,2.7,47.3
131,Chungbuk,2/28/2021,7.5,0.8,12.9,0,1,58.8
131,Chungbuk,3/1/2021,7.2,0.8,13.1,53.3,1.5,88.8
131,Chungbuk,3/2/2021,2.9,1,5.8,0,1.3,71.9
131,Chungbuk,3/3/2021,4.6,-1.2,10,,0.9,57.4
131,Chungbuk,3/4/2021,5.8,1.7,10.3,1,0.6,71.9
131,Chungbuk,3/5/2021,8.6,1.3,16.7,,1.1,68.6
131,Chungbuk,3/6/2021,7.4,4.1,12.6,,1.8,68.3
131,Chungbuk,3/7/2021,6.8,4.3,10.5,,1.4,64.3
131,Chungbuk,3/8/2021,7.6,2.2,14.4,,1,59.6
131,Chungbuk,3/9/2021,7.3,2.2,13.3,,1.1,52
131,Chungbuk,3/10/2021,9.5,1.2,17.6,,0.8,48.9
131,Chungbuk,3/11/2021,10.7,3.7,18.1,,1,47.1
131,Chungbuk,3/12/2021,9,7.9,10.6,4.2,1.7,75.8
131,Chungbuk,3/13/2021,9.4,4.1,15.2,,1.2,63.9
131,Chungbuk,3/14/2021,9.7,5,14.8,,1.1,62.6
131,Chungbuk,3/15/2021,12,4.9,17.8,,1.2,55.4
131,Chungbuk,3/16/2021,9.9,5.6,15,0,2,50.6
131,Chungbuk,3/17/2021,9.5,2.2,18.6,,1.1,45.1
131,Chungbuk,3/18/2021,12.5,4.6,19.6,0,1.1,47.3
131,Chungbuk,3/19/2021,13.8,10.3,18.6,0,2.5,46.1
131,Chungbuk,3/20/2021,8.9,6.9,12.3,5.3,1.3,76.3
131,Chungbuk,3/21/2021,6.2,4.5,10.4,0,2.6,61.3
131,Chungbuk,3/22/2021,6.8,1.7,12.4,,2.1,44.1
131,Chungbuk,3/23/2021,9.8,2.7,17.8,,1.9,50.3
131,Chungbuk,3/24/2021,11.3,4.5,18.8,,1.3,42.6
131,Chungbuk,3/25/2021,13,6.3,21.2,,1,51.1
131,Chungbuk,3/26/2021,14.4,5.8,22.3,,0.9,44.6
131,Chungbuk,3/27/2021,13,10,16.5,10.8,1,64.1
131,Chungbuk,3/28/2021,10.5,9.1,14.5,2,2.2,83
131,Chungbuk,3/29/2021,12.5,9.1,17.3,0,2.1,47
131,Chungbuk,3/30/2021,12.5,6.4,19.5,,1.4,34.4
131,Chungbuk,3/31/2021,15.2,5.4,23.8,,0.9,30.1
131,Chungbuk,4/1/2021,16.4,11,22.3,,2.5,31.8
131,Chungbuk,4/2/2021,18.1,13.3,22.1,0,2.5,39
131,Chungbuk,4/3/2021,16.6,14.1,18.8,23.2,1.1,72.3
131,Chungbuk,4/4/2021,11.5,9.3,14.2,10.9,3,68.6
131,Chungbuk,4/5/2021,11.7,4.6,18.2,,1.6,39.5
131,Chungbuk,4/6/2021,13.6,7.5,20.1,,1.6,39.5
131,Chungbuk,4/7/2021,14.5,8,21.8,,1.4,36
131,Chungbuk,4/8/2021,13.3,8.3,19.2,,1.6,31.6
131,Chungbuk,4/9/2021,12.2,6,19.1,,2,41
131,Chungbuk,4/10/2021,13,7.5,19.3,,1.3,43.3
131,Chungbuk,4/11/2021,15.5,7,23.2,,1,42.6
131,Chungbuk,4/12/2021,14.2,12.3,17.1,8.6,1.6,56.5
131,Chungbuk,4/13/2021,11.2,5.5,17,0.9,2.8,65.1
131,Chungbuk,4/14/2021,9.6,4,15.7,,2.1,40.5
131,Chungbuk,4/15/2021,11.7,3.7,19.3,,1.1,39.4
131,Chungbuk,4/16/2021,12.1,9.3,15,0.1,1.4,61.3
131,Chungbuk,4/17/2021,10.1,6,16.3,0,2,47.4
131,Chungbuk,4/18/2021,10.8,6.9,16.1,,2.1,49.1
131,Chungbuk,4/19/2021,13.8,5,22.6,,1.6,45.6
131,Chungbuk,4/20/2021,15.8,7.5,24.6,,1.2,42.4
131,Chungbuk,4/21/2021,20.3,10.3,29.6,,1,34.9
131,Chungbuk,4/22/2021,22.8,16.2,29.7,,1.7,27.1
131,Chungbuk,4/23/2021,19.9,17.4,23.2,0,2.7,19.8
131,Chungbuk,4/24/2021,18.4,14.6,24.2,,1.5,31
131,Chungbuk,4/25/2021,18,10.6,24.9,,1.8,41.4
133,Daejeon,4/1/2020,11.6,6,20.3,,1.8,40.3
133,Daejeon,4/2/2020,10.1,2.7,18,,1.2,49
133,Daejeon,4/3/2020,11,3.3,18.9,,1.7,44.3
133,Daejeon,4/4/2020,9.5,4.3,16.6,,2.9,48.9
133,Daejeon,4/5/2020,8,0.6,16.5,,1.4,35
133,Daejeon,4/6/2020,9.7,0.9,18.3,,1.3,47.4
133,Daejeon,4/7/2020,11.5,4.5,19.2,,2.1,58.1
133,Daejeon,4/8/2020,10.1,5.1,16.3,,2.3,40.5
133,Daejeon,4/9/2020,9.6,2.4,16.7,,1.5,44.5
133,Daejeon,4/10/2020,10.9,5.4,17.9,,1.6,50.9
133,Daejeon,4/11/2020,8.9,4.6,14.7,,1.5,61.1
133,Daejeon,4/12/2020,8.6,2.5,17.3,1.3,1.9,70.8
133,Daejeon,4/13/2020,10.7,4.7,18.5,,2.2,43.1
133,Daejeon,4/14/2020,12.9,4.3,21.9,,1.5,42.8
133,Daejeon,4/15/2020,12.8,4,21.4,,1,40.5
133,Daejeon,4/16/2020,16,6,24.1,,2.3,44.8
133,Daejeon,4/17/2020,14.3,9.7,20.5,4,2.6,70.1
133,Daejeon,4/18/2020,14.2,10.4,21.2,0.1,1.8,67.8
133,Daejeon,4/19/2020,11.3,9.2,14.7,12.4,2.2,85.1
133,Daejeon,4/20/2020,11,7.8,16.2,0,1.7,78.8
133,Daejeon,4/21/2020,9,5.1,14.3,,2.9,49.8
133,Daejeon,4/22/2020,7.3,4,11.6,0,3.3,42.6
133,Daejeon,4/23/2020,9.1,4,15.1,,2.7,43.1
133,Daejeon,4/24/2020,10.7,4.4,16.7,,2.4,42.8
133,Daejeon,4/25/2020,14.9,9,22.6,,2.7,47.8
133,Daejeon,4/26/2020,12.8,6.6,19.3,,2.1,44.8
133,Daejeon,4/27/2020,12.1,5.5,18.6,0,1.6,45.3
133,Daejeon,4/28/2020,13.5,5.1,21.2,,2.1,54
133,Daejeon,4/29/2020,16.2,8.3,24.5,,1.8,44.1
133,Daejeon,4/30/2020,17.7,6.7,26.9,,1.5,58.4
133,Daejeon,5/1/2020,22.4,16.4,29.3,,2.3,69
133,Daejeon,5/2/2020,22.5,19.5,26.9,0,1.6,62.3
133,Daejeon,5/3/2020,19.2,16.9,22.5,6.5,1.2,86.9
133,Daejeon,5/4/2020,20.6,14,27.4,,1.6,73.1
133,Daejeon,5/5/2020,15.6,11.8,22.2,1.4,1,88.3
133,Daejeon,5/6/2020,19.7,13.8,27.8,,1.6,61.9
133,Daejeon,5/7/2020,19.6,12.3,25.9,,3.8,36.6
133,Daejeon,5/8/2020,19.4,12.3,26.2,7.4,2.3,43.3
133,Daejeon,5/9/2020,15.9,13.3,18.5,17.9,2.2,95.6
133,Daejeon,5/10/2020,14.7,13.2,18.3,0.1,2.2,91.8
133,Daejeon,5/11/2020,18.5,14,24.4,0,2.2,63
133,Daejeon,5/12/2020,16.5,12.1,21.1,0.2,2.1,63.3
133,Daejeon,5/13/2020,16.3,9.2,22.6,,1.8,50.3
133,Daejeon,5/14/2020,19.9,11.8,27.8,,0.9,45.3
133,Daejeon,5/15/2020,16.7,15.2,19.9,24.9,1.8,87.1
133,Daejeon,5/16/2020,17.9,15.9,20.8,0,1.5,87.4
133,Daejeon,5/17/2020,21.2,15.9,28.5,,1.2,73.6
133,Daejeon,5/18/2020,20.2,13.9,27.3,7.6,2.6,80.3
133,Daejeon,5/19/2020,13.5,11.7,16.7,3.3,1.7,85.5
133,Daejeon,5/20/2020,14.5,8.6,20.7,,1.1,70.5
133,Daejeon,5/21/2020,17.5,10.1,23.5,,1,70.4
133,Daejeon,5/22/2020,19.1,14.5,25.7,8.3,1.9,76.6
133,Daejeon,5/23/2020,20.6,14.6,26.3,,1.6,71.5
133,Daejeon,5/24/2020,19.8,16.2,24,2.8,1.4,80.4
133,Daejeon,5/25/2020,17.8,14.4,22.2,,0.9,81.3
133,Daejeon,5/26/2020,19.6,14.9,24.9,0,1,71
133,Daejeon,5/27/2020,19.1,13.4,25.2,0,1.4,60.3
133,Daejeon,5/28/2020,19.1,12.7,25.3,,1.4,70.1
133,Daejeon,5/29/2020,21.5,16.1,27.6,,1,64.4
133,Daejeon,5/30/2020,22.7,15.8,29.1,,1.4,62.6
133,Daejeon,5/31/2020,21.9,16.7,27.3,,1,67.4
133,Daejeon,6/1/2020,21.1,16.3,26.5,0.6,2.1,60.3
133,Daejeon,6/2/2020,20.1,15,23.2,0,1.2,60.4
133,Daejeon,6/3/2020,23.3,19.3,28.8,0,1.4,75.3
133,Daejeon,6/4/2020,25.3,21.9,30.9,,2.2,72.1
133,Daejeon,6/5/2020,25.4,22,30.8,,1.8,73
133,Daejeon,6/6/2020,24.7,20,31.3,3.4,1.9,74.5
133,Daejeon,6/7/2020,24,20.3,30.1,0,1.2,72.8
133,Daejeon,6/8/2020,26.2,19.4,32.7,,1.1,62.4
133,Daejeon,6/9/2020,27.3,20.3,34.3,,1.2,59.3
133,Daejeon,6/10/2020,26.1,21.6,34.2,58.7,1,72.6
133,Daejeon,6/11/2020,25.4,20.9,30.8,27.7,0.9,80.8
133,Daejeon,6/12/2020,24.4,22,26.6,3.6,0.8,88.4
133,Daejeon,6/13/2020,24.4,21.1,29.9,19.6,1.1,90
133,Daejeon,6/14/2020,24.4,21.3,28.3,0.8,1.5,82.1
133,Daejeon,6/15/2020,23.3,18.7,29,,1.8,71.3
133,Daejeon,6/16/2020,24.2,18.7,29.5,,1.4,70.1
133,Daejeon,6/17/2020,23.5,20.5,27.8,,1.3,72
133,Daejeon,6/18/2020,20.9,19.9,22.2,0.7,1.5,82.3
133,Daejeon,6/19/2020,24,18.8,29.2,0,1.1,70.8
133,Daejeon,6/20/2020,24.8,20.2,29.4,0.1,1.1,77.5
133,Daejeon,6/21/2020,26.2,20.4,32.2,,1.1,72.1
133,Daejeon,6/22/2020,27.2,20.7,33.8,,1.4,66.1
133,Daejeon,6/23/2020,27,21.8,31.6,,1.2,71.4
133,Daejeon,6/24/2020,23,21.3,26.2,7.3,2.1,84
133,Daejeon,6/25/2020,21.8,20.2,22.8,3.9,1.8,91.8
133,Daejeon,6/26/2020,23.2,19.7,27.6,0.1,1.6,81.5
133,Daejeon,6/27/2020,24.6,20,30.3,0,0.7,79.3
133,Daejeon,6/28/2020,24.8,19.7,30,,1,75
133,Daejeon,6/29/2020,22.4,20.3,27.6,41.5,2.4,89.9
133,Daejeon,6/30/2020,20.3,18.3,21.5,24.5,1.6,96.9
133,Daejeon,7/1/2020,20.9,17.3,24.3,0.2,1.1,84.1
133,Daejeon,7/2/2020,23.5,17.7,28.8,,1.1,76.8
133,Daejeon,7/3/2020,22,19.1,24.6,1,1.9,80.9
133,Daejeon,7/4/2020,21.7,18.8,26.6,0,1.4,82.8
133,Daejeon,7/5/2020,23.5,20.2,27,,0.5,81.1
133,Daejeon,7/6/2020,24.3,19.9,29.5,0.2,1.1,84.8
133,Daejeon,7/7/2020,24.7,22.5,28.7,0.2,1.1,83.1
133,Daejeon,7/8/2020,25.2,20.2,30.2,,0.8,79.9
133,Daejeon,7/9/2020,26.6,21.3,31.6,,2.1,76.1
133,Daejeon,7/10/2020,25.4,22.1,29.2,9.5,1.9,85.5
133,Daejeon,7/11/2020,26.2,23.5,29.4,,1.1,78.3
133,Daejeon,7/12/2020,22.2,18.9,25.7,43.8,3.1,89.3
133,Daejeon,7/13/2020,18.8,17.7,19.7,117.9,3.5,97
133,Daejeon,7/14/2020,19.9,18.9,21.6,6.1,1.4,94.8
133,Daejeon,7/15/2020,21.1,19,25.1,9.3,0.6,92.6
133,Daejeon,7/16/2020,23.2,19.2,28.2,,0.6,84.4
133,Daejeon,7/17/2020,25,19.9,30.9,,0.8,81.1
133,Daejeon,7/18/2020,25,21.8,29.1,,1.7,75.1
133,Daejeon,7/19/2020,25.6,21,29.9,7.2,2.6,85
133,Daejeon,7/20/2020,24.5,22.5,29.3,20.2,2.1,92.9
133,Daejeon,7/21/2020,25.9,22,30,,0.6,79.3
133,Daejeon,7/22/2020,23.5,21.8,25.2,25.1,0.9,94.9
133,Daejeon,7/23/2020,21.7,20.8,22.9,52.8,2.3,97
133,Daejeon,7/24/2020,21.6,20.1,24.2,13.5,1.6,96.3
133,Daejeon,7/25/2020,22.7,20.9,25.3,2.6,0.8,94.9
133,Daejeon,7/26/2020,24,22,27.4,0.4,0.6,93.5
133,Daejeon,7/27/2020,24.4,22.3,27.2,2.6,1.1,90.3
133,Daejeon,7/28/2020,24,21.7,26.9,6.6,1,95.9
133,Daejeon,7/29/2020,24.7,22.5,26.2,67.9,0.7,97
133,Daejeon,7/30/2020,25,23.2,27,141.3,1.4,96
133,Daejeon,7/31/2020,25.9,23.7,30,16.5,0.7,93.5
133,Daejeon,8/1/2020,25.8,23.7,30.4,17.5,1.2,92
133,Daejeon,8/2/2020,27.7,23.8,30.6,5.4,2.3,86
133,Daejeon,8/3/2020,27,25,30.6,1.4,1.9,86.6
133,Daejeon,8/4/2020,27.5,25.2,32.3,18.5,1.4,88.5
133,Daejeon,8/5/2020,26.4,25,29.8,24.4,1.1,95.5
133,Daejeon,8/6/2020,25.5,23.4,27.1,24,2.6,95.6
133,Daejeon,8/7/2020,23.5,23,24.2,34.9,0.7,96.9
133,Daejeon,8/8/2020,23.8,22.8,25,42.9,0.8,97
133,Daejeon,8/9/2020,26.2,23.8,30.1,32.1,1.5,91.5
133,Daejeon,8/10/2020,26.2,24.5,29.7,17.5,1.2,95.5
133,Daejeon,8/11/2020,26,24.7,27.9,59.3,1.2,95.3
133,Daejeon,8/12/2020,27.3,24.8,29.6,17.5,0.8,95.1
133,Daejeon,8/13/2020,28.7,25.4,32.2,,1.4,86.1
133,Daejeon,8/14/2020,28.5,25.7,31.2,0.6,1.8,86.9
133,Daejeon,8/15/2020,29.2,26.3,32.6,,1.9,81.4
133,Daejeon,8/16/2020,28.7,24.9,33.3,,1.9,79.4
133,Daejeon,8/17/2020,28.6,25,33.6,,0.7,82.6
133,Daejeon,8/18/2020,29.1,25.4,33.6,,0.9,80.1
133,Daejeon,8/19/2020,28.9,25.3,34.2,,1,80.4
133,Daejeon,8/20/2020,29.1,24.8,34.6,,0.8,76.5
133,Daejeon,8/21/2020,29,25.1,33.7,,0.6,79.8
133,Daejeon,8/22/2020,25.8,23.7,31.1,11.8,1.6,91.5
133,Daejeon,8/23/2020,27.1,23.1,32.1,,0.7,80.6
133,Daejeon,8/24/2020,28.5,23.1,33.2,,1,79.4
133,Daejeon,8/25/2020,29.9,24.8,35.4,,1.4,75.8
133,Daejeon,8/26/2020,29.3,25.6,33.8,1.6,3.9,78.8
133,Daejeon,8/27/2020,29.5,25.3,32.7,1,3.5,77.4
133,Daejeon,8/28/2020,29.3,25.1,35,27.4,1.2,81
133,Daejeon,8/29/2020,27.2,25,32.8,15.3,1.1,90.6
133,Daejeon,8/30/2020,27.9,25.6,31.8,8.4,0.8,91.6
133,Daejeon,8/31/2020,26.7,24.2,31.1,0.1,2.7,85
133,Daejeon,9/1/2020,26.9,22.4,31.4,0,2.4,79.5
133,Daejeon,9/2/2020,24.6,22.9,26.5,26.2,1.8,96.3
